Date,PS_TS,PS_VS,M1_in,M1_temp,M1_pH,M1_TS,M1_VS,M1_VFA,M1_Alk,M1_vol,M1_eff,BP,CH4,CO2,H2S
2021-09-28,21910.0,15155.0,1260,36.0,7.4,26515.0,45.1,33.0,1820.0,27468,1016,7458,,,
2021-09-29,28695.0,20170.0,868,37.0,7.4,23070.0,47.6,35.0,1900.0,27468,1065,7136,,,
2021-09-30,27065.0,19285.0,972,,,,,,,27468,895,7362,,,
2021-10-01,42035.0,29125.0,960,38.1,7.3,19165.0,57.3,35.0,2025.0,27468,1280,6913,62.8,37.2,1.0
2021-10-02,,,844,,,,,,,27468,1156,6716,,,
2021-10-03,,,1036,,,,,,,27468,1343,6725,,,
2021-10-04,,,924,,,,,,,27468,1050,6687,,,
2021-10-05,29130.0,20290.0,868,36.6,7.4,22715.0,58.0,28.0,2015.0,27468,934,6993,,,
2021-10-06,29375.0,20525.0,836,34.9,7.4,10605.0,60.4,38.0,1510.0,27468,1019,6416,,,
2021-10-07,28300.0,19685.0,908,,,,,,,27468,1016,5961,,,
2021-10-08,27245.0,18710.0,1096,38.0,7.5,28640.0,45.7,38.0,2210.0,27468,1263,6221,63.1,36.9,1.0
2021-10-09,,,1096,,,,,,,27468,948,6566,,,
2021-10-10,,,948,,,,,,,27468,474,6399,,,
2021-10-11,,,956,,,,,,,27468,1181,5755,,,
2021-10-12,22880.0,16170.0,920,37.9,7.3,25255.0,58.6,28.0,2305.0,27468,899,6417,,,
2021-10-13,25330.0,17410.0,936,35.0,7.4,9665.0,60.2,28.0,1565.0,27468,1041,6558,,,
2021-10-14,25995.0,17785.0,952,,,,,,,27468,870,6413,,,
2021-10-15,27030.0,18585.0,912,37.4,7.5,25165.0,54.5,28.0,1605.0,27468,759,6419,63.5,36.5,1.0
2021-10-16,,,956,,,,,,,27468,1025,5464,,,
2021-10-17,,,908,,,,,,,27468,851,5161,,,
2021-10-18,23155.0,15715.0,932,38.0,7.6,28185.0,43.0,30.0,2365.0,27468,593,5581,,,
2021-10-19,26435.0,18195.0,884,38.3,7.3,24915.0,59.7,30.0,2375.0,27468,877,5679,,,
2021-10-20,29140.0,20120.0,820,36.8,7.6,18465.0,61.6,30.0,1660.0,27468,965,5285,,,
2021-10-21,29895.0,20765.0,884,,,,,,,27468,848,5732,,,
2021-10-22,27105.0,18915.0,764,39.3,7.5,19185.0,57.7,35.0,2395.0,27468,715,4903,,,
2021-10-23,,,848,,,,,,,27468,1053,5338,,,
2021-10-24,,,852,,,,,,,27468,781,6252,,,
2021-10-25,29610.0,20435.0,824,39.3,7.5,19495.0,57.2,33.0,2375.0,27468,838,5677,,,
2021-10-26,29195.0,20300.0,900,37.0,7.5,20780.0,58.2,28.0,2350.0,27468,893,5711,,,
2021-10-27,31145.0,22290.0,916,36.8,7.5,18845.0,61.5,25.0,1745.0,27468,1053,5606,,,
2021-10-28,32380.0,23445.0,964,,,,,,,27468,916,5799,,,
2021-10-29,31775.0,22340.0,936,37.0,7.4,22330.0,52.4,35.0,2345.0,27468,737,5725,63.5,36.5,1.0
2021-10-30,,,820,,,,,,,27468,891,6143,,,
2021-10-31,,,936,,,,,,,27468,777,6297,,,
2021-11-01,31130.0,21795.0,856,37.7,7.5,19855.0,59.2,33.0,2430.0,27468,962,6178,,,
2021-11-02,33135.0,23915.0,860,37.5,7.5,22650.0,61.0,35.0,2185.0,27468,1079,6089,,,
2021-11-03,30500.0,21755.0,976,37.0,7.5,9505.0,62.7,25.0,1735.0,27468,967,6246,,,
2021-11-04,28275.0,20350.0,1016,,,,,,,27468,1031,6335,,,
2021-11-05,27805.0,20525.0,1268,35.7,7.4,19225.0,59.6,30.0,2430.0,27468,1271,7124,,,
2021-11-06,,,1188,,,,,,,27468,1199,7040,,,
2021-11-07,,,1176,,,,,,,27468,1140,7139,,,
2021-11-08,27250.0,19430.0,1240,37.0,7.5,26635.0,46.0,30.0,2310.0,27468,1020,7306,,,
2021-11-09,24900.0,18135.0,1052,33.5,7.3,20030.0,61.2,33.0,2170.0,27468,988,7399,,,
2021-11-10,27300.0,20355.0,1120,,,,,,,27468,1315,8980,,,
2021-11-11,31010.0,23045.0,1102,,,,,,,20601,1253,10295,,,
2021-11-12,22385.0,16275.0,943,35.0,7.4,22835.0,53.4,33.0,2240.0,20601,1056,10540,62.8,37.2,1.0
2021-11-13,,,853,,,,,,,20601,1000,10527,,,
2021-11-14,,,823,,,,,,,20601,1210,10089,,,
2021-11-15,26660.0,18830.0,793,35.4,7.5,22915.0,51.8,40.0,2280.0,20601,913,8916,,,
2021-11-16,30195.0,21520.0,871,34.8,7.4,20425.0,62.7,33.0,2210.0,20601,1278,9409,,,
2021-11-17,27535.0,19915.0,847,,,,,,,20601,1682,9130,,,
2021-11-18,33500.0,24830.0,904,,,,,,,20601,1581,9525,,,
2021-11-19,25885.0,18505.0,853,35.9,7.3,19795.0,61.3,33.0,2460.0,20601,1677,9201,63.0,37.0,1.0
2021-11-20,,,853,,,,,,,20601,1845,8866,,,
2021-11-21,,,865,,,,,,,20601,1914,8690,,,
2021-11-22,27765.0,19970.0,895,36.0,7.5,19785.0,59.6,30.0,2460.0,20601,1520,7975,,,
2021-11-23,26480.0,19130.0,964,37.0,7.5,20110.0,58.5,35.0,2435.0,20601,1503,8563,,,
2021-11-24,27575.0,20245.0,1114,,,,,,,20601,1221,9950,,,
2021-11-25,23170.0,16820.0,1123,,,,,,,20601,1373,9975,,,
2021-11-26,23930.0,17580.0,1264,36.7,7.3,18945.0,60.8,30.0,2505.0,20601,1481,10179,,,
2021-11-27,,,1294,,,,,,,20601,1239,10405,,,
2021-11-28,,,1336,,,,,,,20601,994,10981,,,
2021-11-29,21495.0,15650.0,1267,35.4,7.3,18755.0,62.1,35.0,2335.0,20601,1429,10165,,,
2021-11-30,20480.0,15470.0,1415,34.1,7.3,20390.0,62.8,30.0,2270.0,20601,1528,9900,,,
2021-12-01,22880.0,16760.0,1450,,,,,,,20601,1458,10091,,,
2021-12-02,23295.0,16880.0,1417,,,,,,,20601,1493,10382,,,
2021-12-03,22140.0,16045.0,1456,36.0,7.3,18155.0,61.6,30.0,2230.0,20601,1466,10373,63.0,37.0,1.0
2021-12-04,,,1510,,,,,,,20601,1435,10840,,,
2021-12-05,,,1498,,,,,,,20601,1491,10975,,,
2021-12-06,22900.0,16365.0,1388,34.3,7.3,16725.0,62.9,30.0,2140.0,20601,1562,10636,,,
2021-12-07,26760.0,19295.0,1379,31.0,7.2,19790.0,64.8,33.0,1920.0,20601,1278,10066,,,
2021-12-08,25260.0,18350.0,1391,,,,,,,20601,888,10476,,,
2021-12-09,33885.0,25795.0,991,,,,,,,20601,1418,10212,,,
2021-12-10,26480.0,18935.0,970,33.7,7.1,18440.0,63.0,33.0,2290.0,20601,1235,9907,63.0,37.0,1.0
2021-12-11,,,979,,,,,,,20601,1304,9688,,,
2021-12-12,,,982,,,,,,,20601,1456,8267,,,
2021-12-13,25660.0,18155.0,1042,36.0,7.3,20445.0,56.0,28.0,2275.0,20601,1425,8960,,,
2021-12-14,28420.0,20425.0,802,31.9,7.2,20835.0,64.1,28.0,2110.0,20601,1055,7916,,,
2021-12-15,29110.0,21370.0,1703,,,,,,,20601,1442,9197,,,
2021-12-16,27355.0,20245.0,1880,,,,,,,27468,1351,9191,,,
2021-12-17,21000.0,14975.0,1976,33.0,7.3,18835.0,59.3,35.0,2315.0,27468,1469,8705,,,
2021-12-18,,,1956,,,,,,,27468,1464,8298,,,
2021-12-19,,,1878,,,,,,,27468,1611,8442,,,
2021-12-20,20950.0,15015.0,1884,33.7,7.4,18375.0,62.9,33.0,2365.0,27468,1519,8058,,,
2021-12-21,22505.0,16490.0,1912,31.2,7.3,20255.0,65.2,30.0,2055.0,27468,1473,7907,,,
2021-12-22,22635.0,16540.0,1898,,,,,,,27468,1475,7776,63.1,36.9,1.0
2021-12-23,21370.0,15580.0,1851,,,,,,,27468,1407,8093,,,
2021-12-24,,,1712,,,,,,,27468,1427,7968,,,
2021-12-25,,,1646,,,,,,,27468,1501,8038,,,
2021-12-26,,,1600,,,,,,,27468,1239,8061,,,
2021-12-27,20230.0,14630.0,1516,32.0,7.4,17795.0,60.7,30.0,2340.0,27468,1437,7538,,,
2021-12-28,20930.0,15070.0,1521,30.0,7.1,21945.0,65.5,30.0,2365.0,27468,1416,8719,,,
2021-12-29,24320.0,18015.0,1480,26.1,7.2,10375.0,67.5,153.0,1460.0,27468,1258,9324,,,
2021-12-30,23895.0,17730.0,1437,,,,,,,27468,1621,8863,,,
2021-12-31,,,1387,,,,,,,27468,1522,9059,,,
2022-01-01,,,1344,,,,,,,27468,1552,9379,,,
2022-01-02,,,1286,,,,,,,27468,1540,9439,,,
2022-01-03,28015.0,20760.0,1249,31.3,7.5,17350.0,63.7,28.0,2245.0,27468,1557,9473,,,
2022-01-04,23270.0,17280.0,1215,28.0,7.1,27700.0,60.2,0.0,0.0,27468,1438,10043,,,
2022-01-05,23890.0,17490.0,1216,27.2,7.2,7845.0,61.9,128.0,1565.0,27468,1449,10000,,,
2022-01-06,24265.0,18050.0,1168,,,,,,,27468,1303,9631,,,
2022-01-07,25315.0,18705.0,1126,29.7,7.2,17235.0,62.1,40.0,2465.0,27468,1257,9264,64.6,35.4,1.0
2022-01-08,,,1141,,,,,,,27468,1535,10156,,,
2022-01-09,,,1104,,,,,,,27468,1460,10615,,,
2022-01-10,26895.0,20175.0,1054,30.7,7.3,17360.0,63.5,38.0,2445.0,27468,1403,11415,,,
2022-01-11,25655.0,19585.0,1084,28.1,7.1,20190.0,65.8,50.0,2210.0,27468,1365,10328,,,
2022-01-12,24555.0,18385.0,1080,30.0,7.3,18180.0,60.6,33.0,2020.0,27468,1246,10924,,,
2022-01-13,26280.0,19885.0,1116,,,,,,,27468,1569,11163,,,
2022-01-14,25735.0,19380.0,1000,29.4,7.2,17335.0,62.2,53.0,2480.0,27468,1328,11078,64.9,35.1,1.0
2022-01-15,,,1062,,,,,,,27468,1356,11443,,,
2022-01-16,,,1048,,,,,,,27468,1370,11232,,,
2022-01-17,27500.0,20740.0,1020,30.3,7.3,17745.0,64.2,30.0,2495.0,27468,1496,11960,,,
2022-01-18,24490.0,19000.0,1116,26.2,7.2,18415.0,66.3,53.0,2175.0,27468,1253,12698,,,
2022-01-19,28015.0,22000.0,1092,27.1,7.2,7155.0,62.8,300.0,1605.0,27468,1138,13358,,,
2022-01-20,25505.0,19895.0,1048,,,,,,,27468,1203,13747,,,
2022-01-21,27510.0,21665.0,1006,29.1,7.1,17135.0,64.2,30.0,2510.0,27468,1231,13953,64.1,35.9,1.0
2022-01-22,,,902,,,,,,,27468,1222,13429,,,
2022-01-23,,,934,,,,,,,27468,1348,12763,,,
2022-01-24,24220.0,18085.0,786,30.0,7.2,18285.0,60.4,20.0,2355.0,27468,1322,11903,,,
2022-01-25,24655.0,18825.0,984,26.7,7.1,19350.0,67.5,45.0,2195.0,27468,1355,11505,,,
2022-01-26,26280.0,20090.0,1235,27.0,7.1,6680.0,64.2,345.0,1570.0,27468,1378,11296,,,
2022-01-27,28635.0,22015.0,1208,,,,,,,27468,1323,11902,,,
2022-01-28,,,1141,,,,,,,27468,1336,12463,,,
2022-01-29,,,1178,,,,,,,27468,1324,11873,,,
2022-01-30,,,1129,,,,,,,27468,1235,11979,,,
2022-01-31,,,1088,,,,,,,27468,1418,12733,,,
2022-02-01,,,1050,,,,,,,27468,214,13405,,,
2022-02-02,,,1102,,,,,,,27468,952,13137,,,
2022-02-03,27520.0,21265.0,1014,,,,,,,27468,1196,13983,,,
2022-02-04,29140.0,22355.0,964,27.0,7.1,20000.0,63.4,30.0,2510.0,27468,1251,13161,64.6,35.4,1.0
2022-02-05,,,938,,,,,,,27468,1271,12993,,,
2022-02-06,,,962,,,,,,,27468,1336,12193,,,
2022-02-07,25780.0,19435.0,934,28.7,7.3,16545.0,60.8,38.0,2060.0,27468,1266,12223,,,
2022-02-08,26085.0,20140.0,912,26.0,7.1,18195.0,67.4,58.0,2365.0,27468,1335,11584,,,
2022-02-09,23495.0,17950.0,1000,30.0,7.1,7420.0,62.2,330.0,1685.0,27468,1286,12079,,,
2022-02-10,27055.0,20630.0,1084,,,,,,,27468,1285,12231,,,
2022-02-11,29665.0,22925.0,1062,28.3,7.1,16850.0,64.5,30.0,2685.0,27468,1309,12392,63.5,36.5,1.0
2022-02-12,,,980,,,,,,,27468,1281,12914,,,
2022-02-13,,,1052,,,,,,,27468,1300,12862,,,
2022-02-14,31860.0,24380.0,1036,29.8,7.3,16005.0,62.8,43.0,2675.0,27468,1372,13603,,,
2022-02-15,31600.0,25210.0,1206,26.8,7.1,19575.0,67.1,58.0,2420.0,27468,1390,13780,,,
2022-02-16,28100.0,21595.0,1746,25.7,7.2,7525.0,65.4,274.0,1850.0,27468,1410,13622,,,
2022-02-17,26065.0,19725.0,1690,,,,,,,27468,1183,12803,,,
2022-02-18,27885.0,21405.0,1656,28.5,7.1,16520.0,63.6,30.0,2805.0,27468,1486,13310,62.6,37.4,1.0
2022-02-19,,,1658,,,,,,,27468,1556,13531,,,
2022-02-20,,,1698,,,,,,,27468,1519,12934,,,
2022-02-21,24760.0,18760.0,1710,30.0,7.3,19815.0,55.2,28.0,2730.0,27468,1529,12775,,,
2022-02-22,26185.0,20215.0,1558,26.8,7.1,19905.0,66.6,45.0,2570.0,27468,1412,12257,,,
2022-02-23,25025.0,19410.0,1423,27.4,7.2,8030.0,62.4,120.0,1895.0,27468,1430,12236,,,
2022-02-24,26720.0,20845.0,1425,,,,,,,27468,1445,12345,,,
2022-02-25,23035.0,17265.0,1338,29.0,7.3,16210.0,63.8,33.0,2710.0,27468,1565,11384,62.5,37.5,1.0
2022-02-26,,,1407,,,,,,,27468,1523,11169,,,
2022-02-27,,,1358,,,,,,,27468,1535,11111,,,
2022-02-28,26790.0,20780.0,1322,28.5,7.2,16350.0,64.2,33.0,2750.0,27468,1674,11100,,,
2022-03-01,,,1439,,,,,,,27468,1674,10555,,,
2022-03-02,25370.0,19170.0,1294,26.8,7.1,8225.0,63.6,103.0,1970.0,27468,1597,10494,,,
2022-03-03,22340.0,17070.0,1421,,,,,,,27468,1469,10797,,,
2022-03-04,24010.0,18385.0,1554,25.9,7.2,16700.0,60.9,38.0,2810.0,27468,1722,11664,63.2,36.8,1.0
2022-03-05,,,1386,,,,,,,27468,1732,10211,,,
2022-03-06,,,1374,,,,,,,27468,1748,10732,,,
2022-03-07,26095.0,19805.0,1286,27.5,7.3,16695.0,65.2,58.0,2640.0,27468,1562,11180,,,
2022-03-08,30815.0,23825.0,1348,26.3,7.1,19810.0,67.8,75.0,2465.0,27468,1674,11970,,,
2022-03-09,,,1326,,,,,,,27468,1718,12356,,,
2022-03-10,26700.0,20170.0,1366,,,,,,,27468,1486,12139,,,
2022-03-11,24985.0,19095.0,986,28.0,7.3,18810.0,61.5,38.0,2795.0,27468,1096,11564,62.2,37.8,1.0
2022-03-12,,,1201,,,,,,,27468,1568,12037,,,
2022-03-13,,,1362,,,,,,,27468,1625,11984,,,
2022-03-14,32365.0,24315.0,1175,28.3,7.3,18175.0,64.7,50.0,2770.0,27468,1543,10510,,,
2022-03-15,28845.0,22270.0,1215,26.3,7.1,24275.0,62.5,30.0,2645.0,27468,1356,11241,,,
2022-03-16,30785.0,23875.0,1258,26.7,7.3,9165.0,64.3,55.0,2140.0,27468,1619,11232,,,
2022-03-17,29750.0,22795.0,1394,,,,,,,27468,1527,11540,,,
2022-03-18,29120.0,22460.0,1405,28.7,7.2,17335.0,63.9,38.0,2975.0,27468,1199,11821,63.5,36.5,1.0
2022-03-19,,,1318,,,,,,,27468,1241,11073,,,
2022-03-20,,,1378,,,,,,,27468,1270,11404,,,
2022-03-21,25120.0,18610.0,1381,26.4,7.4,16920.0,64.8,45.0,2935.0,27468,1222,11187,,,
2022-03-22,28480.0,21340.0,1338,26.2,7.2,20650.0,62.6,58.0,2565.0,27468,1306,9727,,,
2022-03-23,25840.0,19155.0,1322,28.3,7.4,9885.0,65.7,63.0,2250.0,27468,1188,8413,,,
2022-03-24,30945.0,23815.0,1463,,,,,,,27468,1301,8835,,,
2022-03-25,28030.0,21060.0,1358,19.9,7.4,18805.0,60.6,30.0,2900.0,27468,978,9654,64.9,35.1,1.0
2022-03-26,,,1486,,,,,,,27468,1203,9392,,,
2022-03-27,,,1427,,,,,,,27468,1331,9464,,,
2022-03-28,33065.0,24875.0,1301,27.9,7.4,19515.0,63.2,60.0,3100.0,27468,1266,9601,,,
2022-03-29,30485.0,22805.0,1256,24.0,7.3,20160.0,65.6,38.0,2695.0,27468,1176,10680,,,
2022-03-30,32840.0,24640.0,1204,28.7,7.5,11345.0,64.3,70.0,2340.0,27468,1274,11126,,,
2022-03-31,27445.0,20190.0,1256,,,,,,,27468,1326,11010,,,
2022-04-01,31275.0,23440.0,1398,29.8,7.3,18035.0,64.2,58.0,3010.0,27468,1338,11366,,,
2022-04-02,,,1392,,,,,,,27468,1319,11497,,,
2022-04-03,,,1380,,,,,,,27468,1381,11614,,,
2022-04-04,25705.0,18680.0,1353,32.3,7.6,19700.0,61.7,48.0,3385.0,27468,1292,10945,,,
2022-04-05,24910.0,18010.0,927,30.0,7.6,19655.0,60.6,43.0,3335.0,27468,829,9630,,,
2022-04-06,32275.0,24115.0,1436,29.8,7.5,21320.0,61.0,48.0,2480.0,27468,1329,10384,,,
2022-04-07,35160.0,26620.0,1313,,,,,,,27468,1459,11353,,,
2022-04-08,25810.0,18780.0,1368,32.1,7.4,18585.0,63.3,33.0,3055.0,27468,1213,12203,64.6,35.4,1.0
2022-04-09,,,1365,,,,,,,27468,1199,11717,,,
2022-04-10,,,1338,,,,,,,27468,1315,10893,,,
2022-04-11,27080.0,19615.0,1432,33.1,7.8,20355.0,60.8,48.0,3465.0,27468,1293,10335,,,
2022-04-12,27090.0,19750.0,1501,32.5,6.9,20385.0,65.8,53.0,2780.0,27468,1393,10205,,,
2022-04-13,27765.0,20495.0,1460,31.5,7.3,17980.0,58.1,60.0,2370.0,27468,1429,9716,,,
2022-04-14,31000.0,23015.0,1422,,,,,,,27468,1366,9991,,,
2022-04-15,27175.0,19805.0,1422,33.1,7.3,18690.0,63.3,50.0,2975.0,27468,1336,10988,65.2,34.8,1.0
2022-04-16,,,1455,,,,,,,27468,1310,13193,,,
2022-04-17,,,1418,,,,,,,27468,1467,11868,,,
2022-04-18,26920.0,19355.0,1414,32.7,7.4,17160.0,62.2,40.0,3130.0,27468,1461,11886,,,
2022-04-19,28265.0,20405.0,1437,32.1,7.3,21860.0,62.4,48.0,2705.0,27468,1360,12758,,,
2022-04-20,30280.0,21680.0,1429,33.0,7.3,13790.0,60.7,38.0,2535.0,27468,1656,12823,,,
2022-04-21,30450.0,21670.0,1450,,,,,,,27468,1472,12138,,,
2022-04-22,25570.0,18175.0,1419,33.4,7.2,18215.0,63.1,60.0,3065.0,27468,1346,11873,,,
2022-04-23,,,1302,,,,,,,27468,1513,11888,,,
2022-04-24,,,1338,,,,,,,27468,1534,10258,,,
2022-04-25,24540.0,17245.0,1334,33.3,7.4,20370.0,61.7,40.0,2520.0,27468,1612,8813,,,
2022-04-26,25395.0,18495.0,1244,33.4,7.2,22060.0,64.4,30.0,2980.0,27468,1542,8627,,,
2022-04-27,24290.0,17235.0,1106,32.2,7.4,14490.0,63.9,33.0,2520.0,27468,1600,8623,,,
2022-04-28,26850.0,18940.0,1160,,,,,,,27468,1670,8425,66.2,33.8,1.0
2022-04-29,27695.0,19235.0,1173,33.0,7.3,20435.0,58.7,40.0,3040.0,27468,1481,8642,,,
2022-04-30,,,1112,,,,,,,27468,1606,9059,,,
2022-05-01,,,1058,,,,,,,27468,1479,8138,,,
2022-05-02,26040.0,18160.0,1147,35.2,7.4,18245.0,61.9,33.0,2945.0,27468,1421,7675,,,
2022-05-03,24710.0,17370.0,1147,33.0,7.5,19230.0,60.4,30.0,2855.0,27468,1280,8844,,,
2022-05-04,28205.0,19915.0,1114,33.1,7.4,14410.0,57.7,35.0,2480.0,27468,1430,7956,,,
2022-05-05,,,1112,,,,,,,27468,1261,8003,,,
2022-05-06,27315.0,18830.0,1100,,,,,,,27468,1507,6612,65.0,35.0,1.0
2022-05-07,,,1294,,,,,,,27468,1362,6783,,,
2022-05-08,,,1264,,,,,,,27468,1546,6929,,,
2022-05-09,24790.0,17255.0,1274,34.1,7.4,18225.0,60.5,30.0,2685.0,27468,1421,6970,,,
2022-05-10,24430.0,17200.0,1186,33.5,7.2,19875.0,63.1,48.0,2390.0,27468,1306,6721,,,
2022-05-11,23700.0,16425.0,1484,32.0,7.5,16175.0,58.4,30.0,2400.0,27468,1431,7665,,,
2022-05-12,25280.0,17865.0,1185,34.3,7.3,18445.0,61.3,43.0,2900.0,27468,1604,7047,,,
2022-05-13,25645.0,18535.0,1485,,,,,,,27468,1321,7553,,,
2022-05-14,,,1024,,,,,,,27468,1354,6662,,,
2022-05-15,,,1428,,,,,,,27468,1676,7046,,,
2022-05-16,23915.0,16430.0,1282,34.8,7.4,18730.0,59.6,33.0,2710.0,27468,1616,6539,65.1,34.9,1.0
2022-05-17,33880.0,23390.0,718,32.1,7.2,23505.0,58.1,40.0,2230.0,27468,1199,4850,,,
2022-05-18,27505.0,18995.0,896,33.8,7.5,15345.0,59.6,40.0,1995.0,27468,967,2934,,,
2022-05-19,31315.0,21880.0,740,34.1,7.5,18700.0,59.6,33.0,2710.0,27468,694,5618,,,
2022-05-20,33550.0,23300.0,1084,,,,,,,27468,1154,5857,65.1,34.9,1.0
2022-05-21,,,1286,,,,,,,27468,1321,7003,,,
2022-05-22,,,1062,,,,,,,27468,1296,5602,,,
2022-05-23,33935.0,23225.0,1174,32.6,7.4,19230.0,60.2,40.0,2700.0,27468,1424,4696,,,
2022-05-24,28555.0,19395.0,1704,31.5,7.1,22770.0,63.4,35.0,2590.0,27468,1412,5971,,,
2022-05-25,26205.0,18365.0,1638,31.5,7.4,15755.0,59.3,40.0,2290.0,27468,1367,6418,,,
2022-05-26,27360.0,19140.0,1531,31.5,7.2,19110.0,60.1,38.0,2695.0,27468,1407,7817,,,
2022-05-27,28975.0,20325.0,1437,,,,,,,27468,1522,6816,66.8,33.2,1.0
2022-05-28,,,1411,,,,,,,27468,1336,7125,,,
2022-05-29,,,1409,,,,,,,27468,1098,7229,,,
2022-05-30,25605.0,17520.0,1414,31.3,7.2,19945.0,60.9,33.0,2565.0,27468,911,7332,,,
2022-05-31,26740.0,18270.0,1424,31.0,7.2,23145.0,61.4,38.0,2155.0,27468,951,7909,,,
2022-06-01,,,1475,,,,,,,27468,1143,8589,,,
2022-06-02,26940.0,18805.0,1465,33.1,7.2,19165.0,61.4,38.0,2635.0,27468,1000,8773,,,
2022-06-03,25950.0,17745.0,1383,,,,,,,27468,979,9581,67.1,32.9,1.0
2022-06-04,,,1511,,,,,,,27468,1269,10318,,,
2022-06-05,,,1516,,,,,,,27468,1266,9688,,,
2022-06-06,,,1441,,,,,,,27468,1277,8835,,,
2022-06-07,27690.0,18340.0,1344,30.0,7.3,22475.0,61.4,30.0,2090.0,27468,1231,9131,,,
2022-06-08,26420.0,17700.0,1178,33.2,7.4,22320.0,59.3,30.0,2185.0,27468,851,9150,,,
2022-06-09,31165.0,20495.0,848,33.5,7.0,22770.0,59.2,28.0,2220.0,27468,809,7785,,,
2022-06-10,32060.0,20810.0,888,,,,,,,27468,910,6780,65.6,34.4,1.0
2022-06-11,,,1020,,,,,,,27468,1300,6723,,,
2022-06-12,,,1032,,,,,,,27468,1282,6863,,,
2022-06-13,30025.0,19790.0,1000,35.5,7.3,20675.0,58.9,35.0,2480.0,27468,1257,6330,,,
2022-06-14,28575.0,19105.0,932,35.3,7.3,24105.0,59.7,25.0,2225.0,27468,1134,5789,,,
2022-06-15,31700.0,21750.0,956,34.6,7.4,26705.0,59.0,25.0,2160.0,27468,964,6628,,,
2022-06-16,32145.0,22330.0,958,34.7,7.3,20150.0,58.9,35.0,2535.0,27468,750,6185,66.0,34.0,1.0
2022-06-17,28850.0,19200.0,988,,,,,,,27468,1076,6270,,,
2022-06-18,,,1056,,,,,,,27468,1032,5840,,,
2022-06-19,,,912,,,,,,,27468,1038,5707,,,
2022-06-20,33315.0,22110.0,853,35.8,7.5,21370.0,58.8,33.0,2490.0,27468,962,5248,,,
2022-06-21,32345.0,21365.0,900,35.7,7.3,23865.0,58.7,30.0,2295.0,27468,890,5325,,,
2022-06-22,31820.0,21615.0,1178,34.9,7.4,30885.0,57.5,35.0,2090.0,27468,1080,6036,,,
2022-06-23,27210.0,18650.0,1350,36.0,7.3,20560.0,60.0,35.0,2580.0,27468,986,6558,,,
2022-06-24,,,1423,,,,,,,27468,1210,7253,,,
2022-06-25,,,1385,,,,,,,27468,1230,6962,,,
2022-06-26,,,1431,,,,,,,27468,1106,6625,,,
2022-06-27,24115.0,15790.0,1425,36.7,7.3,23930.0,53.6,33.0,2385.0,27468,1250,5876,,,
2022-06-28,21785.0,14265.0,1377,35.3,7.2,23535.0,59.9,30.0,2000.0,27468,1570,5572,,,
2022-06-29,23425.0,15250.0,1413,35.4,7.3,17195.0,62.0,65.0,1710.0,27468,1284,5865,,,
2022-06-30,23500.0,15675.0,1430,36.2,7.2,19350.0,58.7,35.0,2370.0,27468,1293,5742,,,
2022-07-01,,,1453,,7.2,,,,,27468,1123,5226,,,
2022-07-02,,,1433,,,,,,,27468,1102,5638,,,
2022-07-03,,,1404,,,,,,,27468,1041,4435,,,
2022-07-04,21180.0,13640.0,1423,36.2,7.3,20475.0,57.6,30.0,2130.0,27468,1137,4355,,,
2022-07-05,24390.0,16105.0,1414,35.2,7.1,22760.0,59.2,30.0,2170.0,27468,1084,4513,,,
2022-07-06,24860.0,16030.0,1232,35.1,7.4,15075.0,60.6,50.0,1945.0,27468,965,4323,,,
2022-07-07,29280.0,18705.0,1270,35.8,7.2,19625.0,57.9,40.0,2220.0,27468,931,5106,,,
2022-07-08,28360.0,18245.0,1330,,,,,,,27468,804,8248,,,
2022-07-09,,,1434,,,,,,,27468,889,7110,,,
2022-07-10,,,1499,,,,,,,27468,800,7429,,,
2022-07-11,23845.0,15455.0,1523,36.3,7.3,19655.0,57.4,35.0,1900.0,27468,924,6873,,,
2022-07-12,26825.0,17180.0,1448,34.7,7.2,24205.0,58.7,33.0,1545.0,27468,700,7907,,,
2022-07-13,27720.0,18005.0,1424,35.9,7.2,15775.0,60.1,63.0,1375.0,27468,813,8087,,,
2022-07-14,26840.0,17810.0,1414,35.5,7.2,20015.0,57.9,38.0,2165.0,27468,871,8260,,,
2022-07-15,24035.0,15345.0,1391,,,,,,,27468,828,8151,,,
2022-07-16,,,1438,,,,,,,27468,821,8134,,,
2022-07-17,,,1479,,,,,,,27468,939,7391,,,
2022-07-18,24215.0,15515.0,1330,36.2,7.3,21085.0,58.5,35.0,1875.0,27468,855,7674,,,
2022-07-19,27800.0,17810.0,1394,35.5,7.0,29345.0,57.9,40.0,2095.0,27468,916,7817,,,
2022-07-20,28705.0,18645.0,1420,35.7,7.2,17185.0,61.7,50.0,1325.0,27468,951,7113,,,
2022-07-21,31525.0,21755.0,1448,36.9,7.1,20560.0,57.5,45.0,2170.0,27468,1091,7259,66.6,33.4,1.0
2022-07-22,,,1469,,,,,,,27468,1136,6832,,,
2022-07-23,,,1515,,,,,,,27468,1040,6674,,,
2022-07-24,,,1534,,,,,,,27468,1020,6609,,,
2022-07-25,25470.0,16010.0,1587,37.6,7.2,20615.0,56.7,25.0,1925.0,27468,1065,5940,,,
2022-07-26,,,1469,,,,,,,27468,1141,5712,,,
2022-07-27,35450.0,22995.0,1409,36.7,7.3,15675.0,61.8,35.0,1235.0,27468,1144,6295,,,
