Date,PS_TS,PS_VS,M1_in,M1_temp,M1_pH,M1_TS,M1_VS,M1_VFA,M1_Alk,M1_vol,M1_eff,CO2,H2S,MY
2022-05-20,33550.0,23300.0,1084,33.98193139097745,7.494791666666666,18899.912209147667,59.628056569343066,34.09375,2709.5707417582416,27468,1154,34.9,1.0,0.1509631708978034
2022-05-21,33776.51829355584,23293.768147189883,1286,33.66015037593985,7.477777777777778,18964.54165609738,59.72481751824818,36.5,2708.0219780219777,27468,1321,34.81475218658892,1.0,0.15238868808746733
2022-05-22,33898.5369245557,23270.869627713095,1062,33.18329417293233,7.4468749999999995,19029.400274998407,59.909169708029204,38.90625,2704.9622252747254,27468,1296,34.59271137026239,1.0,0.1482627738465703
2022-05-23,33935.0,23225.0,1174,32.6,7.4,19230.0,60.2,40.0,2700.0,27468,1424,34.284431486880464,1.0,0.11318074232614775
2022-05-24,28555.0,19395.0,1704,31.5,7.1,22770.0,63.4,35.0,2590.0,27468,1412,33.94046647230321,1.0,0.11935021328698937
2022-05-25,26205.0,18365.0,1638,31.5,7.4,15755.0,59.3,40.0,2290.0,27468,1367,33.61137026239067,1.0,0.1416408706160809
2022-05-26,27360.0,19140.0,1531,31.5,7.2,19110.0,60.1,38.0,2695.0,27468,1407,33.34769679300292,1.0,0.17780261709726475
2022-05-27,28975.0,20325.0,1437,31.4875,7.2,19419.834452945564,60.370951704545455,36.31149193548387,2688.302963215259,27468,1522,33.2,1.0,0.1558901668348625
2022-05-28,28101.2962962963,19597.777777777777,1411,31.45,7.2,19528.482761668667,60.52556818181819,34.693548387096776,2666.307901907357,27468,1336,33.129854227405254,1.0,0.17229921390440822
2022-05-29,26478.703703703704,18247.222222222223,1409,31.3875,7.2,19636.639689557436,60.66740056818181,33.478830645161295,2626.1588896457765,27468,1098,33.066180758017495,1.0,0.18819846508781427
2022-05-30,25605.0,17520.0,1414,31.3,7.2,19945.0,60.9,33.0,2565.0,27468,911,33.01055393586006,1.0,0.19826467005671997
2022-05-31,26740.0,18270.0,1424,31.0,7.2,23145.0,61.4,38.0,2155.0,27468,951,32.964548104956265,1.0,0.20378751815691473
2022-06-01,26890.66964285714,18641.57060518732,1475,32.050000000000004,7.2,21155.0,61.4,38.0,2395.0,27468,1143,32.92973760932944,1.0,0.20950678273027148
2022-06-02,26940.0,18805.0,1465,33.1,7.2,19165.0,61.4,38.0,2635.0,27468,1000,32.90769679300292,1.0,0.21365342927094783
2022-06-03,25950.0,17745.0,1383,32.7776,7.204139130434783,19509.24,61.4,37.168,2578.3199999999997,27468,979,32.9,1.0,0.26196011749157083
2022-06-04,26221.875,17837.96875,1511,32.0088,7.216417391304348,20330.12,61.4,35.184,2443.1600000000003,27468,1269,32.98309037900874,1.0,0.25654884135205974
2022-06-05,26820.0,18042.5,1516,31.0912,7.236626086956521,21309.879999999997,61.4,32.816,2281.84,27468,1266,33.19737609329446,1.0,0.23660925936312174
2022-06-06,27418.125,18247.03125,1441,30.3224,7.264556521739131,22130.760000000002,61.4,30.832,2146.68,27468,1277,33.49037900874635,1.0,0.22347802787625887
2022-06-07,27690.0,18340.0,1344,30.0,7.3,22475.0,61.4,30.0,2090.0,27468,1231,33.809620991253645,1.0,0.2451966941927217
2022-06-08,26420.0,17700.0,1178,33.2,7.4,22320.0,59.3,30.0,2185.0,27468,851,34.10262390670553,1.0,0.2891816020899371
2022-06-09,31165.0,20495.0,848,33.5,7.0,22770.0,59.2,28.0,2220.0,27468,809,34.316909620991254,1.0,0.29421744523548254
2022-06-10,32060.0,20810.0,888,34.013392857142854,7.046875,22442.65625,59.10349264705883,29.09375,2284.7700471698113,27468,910,34.4,1.0,0.24068470200137668
2022-06-11,31751.01184320868,20652.543784094174,1020,34.67857142857143,7.1499999999999995,21722.5,59.00588235294118,31.5,2371.4622641509436,27468,1300,34.37477140085555,1.0,0.209440283551311
2022-06-12,30989.80146419513,20268.420901521677,1032,35.254464285714285,7.253125,21002.34375,58.93033088235294,33.90625,2447.4233490566035,27468,1282,34.31037959384889,1.0,0.21553169256254112
2022-06-13,30025.0,19790.0,1000,35.5,7.3,20675.0,58.9,35.0,2480.0,27468,1257,34.22376556462,1.0,0.21039088629406535
2022-06-14,28575.0,19105.0,932,35.3,7.3,24105.0,59.7,25.0,2225.0,27468,1134,34.1318702988089,1.0,0.21414893907971608
2022-06-15,31700.0,21750.0,956,34.6,7.4,26705.0,59.0,25.0,2160.0,27468,964,34.05163478205556,1.0,0.21021774860026732
2022-06-16,32145.0,22330.0,958,34.7,7.3,20150.0,58.9,35.0,2535.0,27468,750,34.0,1.0,0.19082242356304702
2022-06-17,28850.0,19200.0,988,34.947332317073176,7.33125,20219.809748094835,58.867329545454545,34.875,2532.8221792035397,27468,1076,33.96865602349386,1.0,0.21825263934542288
2022-06-18,30007.59259259259,19954.444444444445,1056,35.31707317073171,7.4,20437.82599491956,58.849999999999994,34.5,2525.4424778761063,27468,1032,33.93800741719003,1.0,0.1830884536954804
2022-06-19,32157.40740740741,21355.555555555555,912,35.653277439024386,7.46875,20816.929244284504,58.83267045454545,33.875,2511.5915376106195,27468,1038,33.90806690743033,1.0,0.19366476574529773
2022-06-20,33315.0,22110.0,853,35.8,7.5,21370.0,58.8,33.0,2490.0,27468,962,33.87884722055663,1.0,0.183990953145664
2022-06-21,32345.0,21365.0,900,35.7,7.3,23865.0,58.7,30.0,2295.0,27468,890,33.850361082910744,1.0,0.1831899665774763
2022-06-22,31820.0,21615.0,1178,34.9,7.4,30885.0,57.5,35.0,2090.0,27468,1080,33.82262122083453,1.0,0.15687663385014994
2022-06-23,27210.0,18650.0,1350,36.0,7.3,20560.0,60.0,35.0,2580.0,27468,986,33.795640360669815,1.0,0.17244293139300063
2022-06-24,26099.26304682207,17661.514848911047,1423,36.30805619266055,7.3,21086.5625,59.0,34.875,2568.7352916098225,27468,1210,33.76943122875845,1.0,0.19113636009396512
2022-06-25,25535.4392555856,17088.384282338637,1385,36.52660550458715,7.3,22245.0,56.800000000000004,34.5,2533.7107776261937,27468,1230,33.74400655144226,1.0,0.19489846286782186
2022-06-26,25035.145836556327,16581.06157459691,1431,36.65685206422019,7.3,23403.4375,54.6,33.875,2473.080874829468,27468,1106,33.719379055063115,1.0,0.18506337800894979
2022-06-27,24115.0,15790.0,1425,36.7,7.3,23930.0,53.6,33.0,2385.0,27468,1250,33.69556146596282,1.0,0.17315195307978729
2022-06-28,21785.0,14265.0,1377,35.3,7.2,23535.0,59.9,30.0,2000.0,27468,1570,33.672566510483236,1.0,0.18814755730050486
2022-06-29,23425.0,15250.0,1413,35.4,7.3,17195.0,62.0,65.0,1710.0,27468,1284,33.6504069149662,1.0,0.1805902397845408
2022-06-30,23500.0,15675.0,1430,36.2,7.2,19350.0,58.7,35.0,2370.0,27468,1293,33.629095405753546,1.0,0.1700189532484193
2022-07-01,23137.5,15357.03125,1453,36.2,7.2,19745.249316785303,58.184374999999996,32.564338235294116,2332.5,27468,1123,33.60864470918712,1.0,0.15549200275423047
2022-07-02,22340.0,14657.5,1433,36.2,7.225925925925926,19909.73580846038,57.84444444444445,31.029411764705884,2250.0,27468,1102,33.58906755160876,1.0,0.17826191033674568
2022-07-03,21542.5,13957.96875,1404,36.2,7.274074074074074,20075.604395905266,57.657291666666666,30.229779411764707,2167.5,27468,1041,33.5703766593603,1.0,0.15033707100117813
2022-07-04,21180.0,13640.0,1423,36.2,7.3,20475.0,57.6,30.0,2130.0,27468,1137,33.552584758783595,1.0,0.14908947340584897
2022-07-05,24390.0,16105.0,1414,35.2,7.1,22760.0,59.2,30.0,2170.0,27468,1084,33.53570457622048,1.0,0.1317175366780665
2022-07-06,24860.0,16030.0,1232,35.1,7.4,15075.0,60.6,50.0,1945.0,27468,965,33.51974883801279,1.0,0.14552367606864905
2022-07-07,29280.0,18705.0,1270,35.8,7.2,19625.0,57.9,40.0,2220.0,27468,931,33.50473027050236,1.0,0.14292563453656332
2022-07-08,28360.0,18245.0,1330,36.01676936619718,7.215625,19636.70140791998,57.657508116883115,38.040906196943965,2198.0263157894738,27468,804,33.490661600031046,1.0,0.22606627137435695
2022-07-09,26701.533421429358,17262.688233068486,1434,36.17323943661972,7.25,19640.0,57.5038961038961,36.99066213921901,2134.736842105263,27468,889,33.47755555294068,1.0,0.19106459660612354
2022-07-10,24771.600044048013,16048.844116534243,1499,36.2680897887324,7.284375,19643.298592080024,57.42333603896103,36.19508701188455,2034.078947368421,27468,800,33.46542485557309,1.0,0.20546239906038077
2022-07-11,23845.0,15455.0,1523,36.3,7.3,19655.0,57.4,35.0,1900.0,27468,924,33.454282234270146,1.0,0.19431107073354098
2022-07-12,26825.0,17180.0,1448,34.7,7.2,24205.0,58.7,33.0,1545.0,27468,700,33.44414041537366,1.0,0.2115467288732081
2022-07-13,27720.0,18005.0,1424,35.9,7.2,15775.0,60.1,63.0,1375.0,27468,813,33.435012125225484,1.0,0.2099569162059
2022-07-14,26840.0,17810.0,1414,35.5,7.2,20015.0,57.9,38.0,2165.0,27468,871,33.42691009016745,1.0,0.2183561523829709
2022-07-15,24035.0,15345.0,1391,35.609375,7.215625,20406.256537187506,57.99375,36.52197966507177,2119.6875,27468,828,33.41984703654141,1.0,0.25425040826162454
2022-07-16,24050.39929136004,15359.86166357288,1438,35.85000000000001,7.25,20536.582878231235,58.2,35.60287081339713,2020.0,27468,821,33.41383569068921,1.0,0.24521214470815653
2022-07-17,24105.79858272009,15412.50110492354,1479,36.090625,7.284375,20673.61778015934,58.40625,35.13232655502393,1920.3125,27468,939,33.408888778952665,1.0,0.21591269072807873
2022-07-18,24215.0,15515.0,1330,36.2,7.3,21085.0,58.5,35.0,1875.0,27468,855,33.40501902767364,1.0,0.247662283640926
2022-07-19,27800.0,17810.0,1394,35.5,7.0,29345.0,57.9,40.0,2095.0,27468,916,33.402239163193954,1.0,0.2096877435183081
2022-07-20,28705.0,18645.0,1420,35.7,7.2,17185.0,61.7,50.0,1325.0,27468,951,33.40056191185546,1.0,0.17892566565101548
2022-07-21,31525.0,21755.0,1448,36.9,7.1,20560.0,57.5,45.0,2170.0,27468,1091,33.4,1.0,0.15346995864289786
2022-07-22,30578.90625,20857.34375,1469,37.21129807692307,7.109134615384615,20587.812241165102,57.1125,39.0625,2152.865664381023,27468,1136,33.44296875,1.0,0.1484092619335181
2022-07-23,28497.5,18882.5,1515,37.42948717948718,7.132692307692308,20604.583103257868,56.866666666666674,32.5,2103.891771682728,27468,1040,33.55625,1.0,0.15501303221809004
2022-07-24,26416.09375,16907.65625,1534,37.557932692307695,7.164903846153846,20612.812413721702,56.737500000000004,27.1875,2026.721993143069,27468,1020,33.71640625,1.0,0.1689013144958999
2022-07-25,25470.0,16010.0,1587,37.6,7.2,20615.0,56.7,25.0,1925.0,27468,1065,33.9,1.0,0.15453243424183136
2022-07-26,30460.0,19502.5,1469,37.150000000000006,7.2586538461538455,18145.0,59.25,28.26923076923077,1551.804114158636,27468,1141,34.08359375,1.0,0.1314224738951884
2022-07-27,35450.0,22995.0,1409,36.7,7.3,15675.0,61.8,35.0,1235.0,27468,1144,34.24375,1.0,0.1277580767473288
2022-07-28,32965.0,21110.0,1508,37.2,7.2,20550.0,57.1,45.0,2075.0,27468,1086,34.35703125,1.0,0.13650753634963755
2022-07-29,27195.0,17315.0,1564,37.40596590909091,7.23125,21244.495876559322,57.11658653846153,42.65625,2067.062435031185,27468,963,34.4,1.0,0.1564381370321107
2022-07-30,25762.122518009026,16470.708680752756,1650,37.56363636363637,7.300000000000001,21510.55236204236,57.16923076923077,37.5,2042.5831600831602,27468,907,34.4,1.0,0.1700064104635774
2022-07-31,24895.78348122674,15970.0765625986,1598,37.664488636363636,7.36875,21780.08266650421,57.262259615384615,32.34375,2000.562305093555,27468,864,34.4,1.0,0.16004023578126625
2022-08-01,24605.0,15805.0,1670,37.7,7.4,22485.0,57.4,30.0,1940.0,27468,886,34.4,1.0,0.17507019494702467
2022-08-02,25310.0,16490.0,1650,37.0,7.1,27905.0,58.1,35.0,1690.0,27468,895,34.4,1.0,0.14598673208739915
2022-08-03,25415.0,16145.0,1646,37.8,7.2,17740.0,61.3,50.0,1210.0,27468,933,34.4,1.0,0.22688131216681146
2022-08-04,28750.0,18530.0,1462,37.4,7.2,20760.0,57.6,63.0,2085.0,27468,956,34.4,1.0,0.12296279999970469
2022-08-05,30850.0,19785.0,1512,37.665625,7.215625,21338.271563858834,57.41096292278123,58.625,2067.5130988023952,27468,992,34.4,1.0,0.11210031649758716
2022-08-06,30838.56898517674,19751.212601317995,1534,38.25,7.25,21559.579104351164,57.351662113483066,49.0,2020.8682634730537,27468,1107,34.4,1.0,0.13289590534495846
2022-08-07,30797.137970353477,19638.536313747103,1499,38.834375,7.284375,21811.097092667915,57.29153024744336,39.375,1953.7892964071857,27468,1092,34.4,1.0,0.1465618479639017
2022-08-08,30715.0,19430.0,1385,39.1,7.3,22480.0,57.1,35.0,1875.0,27468,1031,34.4,1.0,0.151064619638023
2022-08-09,27270.0,17445.0,1294,37.7,7.2,31980.0,52.3,35.0,1745.0,27468,1120,34.4,1.0,0.17828432304132705
2022-08-10,26640.0,17060.0,1481,37.5,7.3,18405.0,61.4,30.0,1095.0,27468,1122,34.4,1.0,0.15949617388840118
2022-08-11,31020.0,21615.0,1298,38.4,7.1,22125.0,55.6,45.0,2095.0,27468,1115,34.4,1.0,0.12836488955944605
2022-08-12,25900.0,16395.0,1443,38.5571208913649,7.1104,24320.621194897543,55.60447611336032,43.752,2085.9518319719955,27468,1067,34.4,1.0,0.15918921243715387
2022-08-13,27065.625,16828.02801724138,1440,38.67076100278551,7.135199999999999,26260.048844259738,55.621428340080975,40.776,2056.455495915986,27468,1110,34.4,1.0,0.1423134994249994
2022-08-14,29630.0,17902.241379310344,1312,38.74584066852368,7.1648,27810.165896173155,55.656142510121455,37.224,2002.983243873979,27468,1120,34.4,1.0,0.14903161807903076
2022-08-15,32194.375,19280.334051724138,1344,38.78728022284122,7.1896,28837.855298724386,55.713904453441295,34.248000000000005,1922.0073278879813,27468,1089,34.4,1.0,0.1325023969676513
2022-08-16,33360.0,20625.0,1282,38.8,7.2,29210.0,55.8,33.0,1810.0,27468,978,34.4,1.0,0.13131784616839218
2022-08-17,32765.0,21975.0,1712,38.2,7.2,21385.0,63.5,33.0,1165.0,27468,1102,34.4,1.0,0.09829223948199418
2022-08-18,25530.0,15650.0,1808,39.4,7.2,21270.0,55.3,40.0,2125.0,27468,1244,34.4,1.0,0.14550368967174643
2022-08-19,26975.0,16430.0,1716,39.261280487804875,7.23125,21339.859785669585,55.31041666666666,38.90625,2108.0382552539404,27468,1333,34.4,1.0,0.14397904793522565
2022-08-20,25921.11111111111,15759.814814814816,1535,38.913414634146335,7.300000000000001,21579.626095118896,55.34444444444444,36.5,2059.352014010508,27468,1226,34.42040816326531,1.0,0.1207422966039434
2022-08-21,23963.88888888889,14515.185185185184,1539,38.458841463414636,7.36875,22034.57935700876,55.40624999999999,34.09375,1982.2397657618212,27468,1255,34.477551020408164,1.0,0.15979604252176421
2022-08-22,22910.0,13845.0,1488,38.0,7.4,22750.0,55.5,33.0,1880.0,27468,1319,34.56530612244898,1.0,0.14509026667785674
2022-08-23,28625.0,17525.0,1354,37.5,7.3,30185.0,56.1,35.0,1615.0,27468,1258,34.67755102040816,1.0,0.10832545055267906
2022-08-24,18230.0,11295.0,1618,37.2,7.4,17525.0,57.3,28.0,1130.0,27468,1049,34.80816326530612,1.0,0.1472900289393455
2022-08-25,21335.0,13125.0,1622,37.8,7.3,22770.0,55.6,35.0,1925.0,27468,887,34.95102040816327,1.0,0.12289448460730071
2022-08-26,22840.0,14060.0,1698,37.785267857142856,7.315625,22623.125,54.64287618483412,33.90625,1915.21805362117,27468,1070,35.099999999999994,1.0,0.12189539362684237
2022-08-27,22570.37037037037,13791.666666666666,1694,37.73571428571428,7.35,22300.0,53.846445497630334,31.5,1886.8314763231197,27468,1255,35.248979591836736,1.0,0.11393677842092441
2022-08-28,22069.629629629628,13293.333333333334,1702,37.64330357142857,7.384375,21976.875,53.30179206161137,29.09375,1841.2791608635096,27468,1322,35.39183673469388,1.0,0.1040572423522516
2022-08-29,21800.0,13025.0,1567,37.5,7.4,21830.0,53.1,28.0,1780.0,27468,1193,35.52244897959183,1.0,0.11044173720575495
2022-08-30,24555.0,15020.0,1377,36.3,7.2,26645.0,55.1,53.0,1610.0,27468,1178,35.63469387755102,1.0,0.11122502559242368
2022-08-31,24830.0,15200.0,1036,37.0,7.3,23810.0,49.2,28.0,1270.0,27468,1231,35.72244897959183,1.0,0.13743555316863587
2022-09-01,25720.0,16245.0,1068,37.8,7.2,21225.0,55.7,35.0,1950.0,27468,924,35.77959183673469,1.0,0.11978173682730757
2022-09-02,25580.0,15845.0,1364,37.79157608695652,7.23125,21050.839093757186,55.590625,34.34375,1937.9518072289156,27468,966,35.8,1.0,0.10090761954380273
2022-09-03,25529.27313474628,15747.944809063365,1660,37.76086956521739,7.300000000000001,20941.9958611175,55.349999999999994,32.66666666666667,1901.2048192771083,27468,746,35.79037905092593,1.0,0.09581733429969944
2022-09-04,25498.64288785005,15699.957444705697,1531,37.69972826086956,7.36875,20885.90469791906,55.109375,30.40625,1838.855421686747,27468,710,35.76261574074074,1.0,0.09308241806363535
2022-09-05,25420.0,15580.0,1486,37.6,7.4,20870.0,55.0,28.0,1750.0,27468,664,35.718359375,1.0,0.10731246923171031
2022-09-06,21885.0,14035.0,1636,34.8,7.2,25145.0,56.0,25.0,1410.0,27468,718,35.65925925925926,1.0,0.1176339755003121
2022-09-07,22340.0,13765.0,1596,36.1,7.4,16805.0,57.9,30.0,1240.0,27468,723,35.586964699074066,1.0,0.1321161317141256
2022-09-08,24820.0,15195.0,1490,36.9,7.2,19865.0,53.9,43.0,1875.0,27468,693,35.503125,1.0,0.12765171202775552
2022-09-09,26080.896417184544,16085.217391304348,1366,36.733599999999996,7.2,21799.3901369863,53.95128222698072,41.440000000000005,1854.1511182726395,27468,794,35.40938946759259,1.0,0.11432196975851776
2022-09-10,27151.483469332612,16883.869565217392,1382,36.3368,7.2,23542.838904109587,54.117846680942186,37.72,1794.8533548179182,27468,309,35.3074074074074,1.0,0.11353465138136974
2022-09-11,27980.12231288841,17529.913043478264,1434,35.8632,7.2,24958.092602739725,54.41877002141327,33.28,1701.980032226877,27468,546,35.19882812499999,1.0,0.10914524004374206
2022-09-12,28515.174104296137,17962.304347826088,1423,35.4664,7.2,25907.897534246575,54.87312890792291,29.560000000000002,1580.4044730905575,27468,680,35.08530092592592,1.0,0.0940691187288794
2022-09-13,28705.0,18120.0,1356,35.3,7.2,26255.0,55.5,28.0,1435.0,27468,752,34.96847511574074,1.0,0.11129407772271638
2022-09-14,22460.0,14320.0,1478,36.0,7.3,16085.0,59.0,28.0,1130.0,27468,732,34.85,1.0,0.1127237188258329
2022-09-15,21870.0,13935.0,1528,36.4,7.2,20675.0,55.2,40.0,1865.0,27468,754,34.73152488425926,1.0,0.09195903256293818
2022-09-16,22075.0,14015.0,1504,36.529192073170734,7.246875,22256.86748177702,54.63529411764706,40.0,1914.0746359223301,27468,739,34.614699074074075,1.0,0.11678959947269223
2022-09-17,22566.62037037037,14331.626698641086,1304,36.62317073170732,7.35,23221.926059189824,54.26470588235294,40.0,1944.7330097087379,27468,716,34.501171875,1.0,0.11642870827358313
2022-09-18,23197.754629629628,14796.646682653876,1537,36.68056402439025,7.453125,24028.52160700771,54.061764705882354,40.0,1960.524878640777,27468,803,34.39259259259259,1.0,0.09796780699545521
2022-09-19,23510.0,15035.0,1231,36.7,7.5,25135.0,54.0,40.0,1965.0,27468,809,34.290610532407406,1.0,0.12919568300695042
2022-09-20,23215.0,14820.0,1052,33.3,7.2,26845.0,54.4,33.0,1540.0,27468,787,34.196875,1.0,0.1584865883472391
2022-09-21,24475.0,15955.0,1108,34.4,7.4,14195.0,61.8,35.0,1080.0,27468,803,34.11303530092592,1.0,0.13558936493049126
2022-09-22,23360.0,15525.0,1164,35.2,7.2,19990.0,56.4,40.0,1900.0,27468,837,34.040740740740745,1.0,0.13103449194611325
2022-09-23,23640.0,15310.0,1154,35.33934075342466,7.246875,19877.5,55.63729089385077,38.90625,1897.6527466367713,27468,805,33.981640625,1.0,0.1385180324156485
2022-09-24,23748.237990336624,15479.814814814816,1198,35.432191780821924,7.35,19630.0,55.256855471536596,36.5,1889.5739910313903,27468,871,33.93738425925926,1.0,0.1405692305152069
2022-09-25,23817.33018748121,15795.185185185186,1161,35.48394691780822,7.453125,19382.5,54.97299231345413,34.09375,1874.208239910314,27468,799,33.909620949074075,1.0,0.1347885195176972
2022-09-26,23905.0,15965.0,1088,35.5,7.5,19270.0,54.5,33.0,1850.0,27468,807,33.9,1.0,0.12710133380004052
2022-09-27,24055.0,15545.0,1032,32.4,7.2,28460.0,53.6,43.0,1590.0,27468,804,33.914599609374996,1.0,0.15385999290568286
2022-09-28,25215.0,16630.0,1002,33.8,7.2,17230.0,62.9,43.0,1135.0,27468,865,33.955859375,1.0,0.11505920224156316
2022-09-29,28520.0,18720.0,722,34.5,7.1,20475.0,55.3,48.0,1810.0,27468,802,34.019970703125,1.0,0.143228542182381
2022-09-30,31810.0,20610.0,626,34.4168,7.104139130434782,22547.25888921198,55.52458947368421,45.92,1799.5876923076924,27468,747,34.103125,1.0,0.12579891823737044
2022-10-01,31711.127784653465,20570.91579358648,608,34.2184,7.116417391304348,24420.741250363473,56.14176842105263,40.96,1767.563076923077,27468,801,34.201513671875,1.0,0.1176333584733712
2022-10-02,31381.757425742577,20434.94211623061,658,33.9816,7.136626086956522,25945.094166908988,57.06665263157894,35.04,1712.7446153846154,27468,829,34.311328124999996,1.0,0.10376375703295256
2022-10-03,30772.7583539604,20173.997380759436,686,33.7832,7.16455652173913,26969.964722302997,58.214357894736835,30.079999999999995,1633.9507692307693,27468,815,34.428759765625,1.0,0.09158601784678373
2022-10-04,29835.0,19760.0,1146,33.7,7.2,27345.0,59.5,28.0,1530.0,27468,604,34.55,1.0,0.07800832944725891
2022-10-05,22685.0,14680.0,1694,34.1,7.3,19250.0,61.6,35.0,1150.0,27468,571,34.671240234375006,1.0,0.1119639978418355
2022-10-06,21385.0,13905.0,1785,33.8,7.3,16065.0,60.7,35.0,1165.0,27468,629,34.788671875000006,1.0,0.13564880017540995
2022-10-07,24080.0,15860.0,1676,33.42199452054795,7.2896,17184.04,59.35626282420749,34.48,1220.0956057494868,27468,835,34.898486328125,1.0,0.1339435522755361
2022-10-08,24161.774318146097,15774.84375,1662,32.97524383561644,7.2648,19852.52,57.63729567723343,33.24,1319.8075564681724,27468,792,34.996875,1.0,0.12582710268214942
2022-10-09,24188.041189083604,15587.5,1660,32.54749589041096,7.2352,23037.48,55.930197118155625,31.76,1431.471704312115,27468,945,35.080029296875004,1.0,0.1330752454988358
2022-10-10,24212.787465479305,15400.15625,1623,32.22649863013699,7.2104,25705.96,54.62206570605188,30.52,1522.4239014373716,27468,908,35.144140625000006,1.0,0.1294031771848783
2022-10-11,24290.0,15315.0,1646,32.1,7.2,26825.0,54.1,30.0,1560.0,27468,887,35.185400390625006,1.0,0.1476349559045509
2022-10-12,25265.0,16330.0,1545,33.1,7.4,13820.0,60.9,43.0,1065.0,27468,902,35.2,1.0,0.1694364413581531
2022-10-13,24470.0,15725.0,1622,34.2,7.1,19285.0,56.0,45.0,1915.0,27468,820,35.177842565597665,1.0,0.16521981948566883
2022-10-14,24145.0,15310.0,1692,34.468867924528304,7.13125,19490.67771898113,55.94948575949367,43.6875,1908.3423364297255,27468,874,35.12069970845481,1.0,0.18426012612659792
2022-10-15,24526.11111111111,15577.037037037038,1688,34.65566037735849,7.2,19555.52277736759,55.91898734177216,40.5,1886.829563812601,27468,797,35.04256559766764,1.0,0.18204557423678586
2022-10-16,25233.88888888889,16072.962962962962,1626,34.76462264150943,7.26875,19618.856447070255,55.90399525316455,36.5625,1848.152009289176,27468,892,34.95743440233236,1.0,0.16995670046904338
2022-10-17,25615.0,16340.0,1549,34.8,7.3,19820.0,55.9,33.0,1790.0,27468,950,34.879300291545185,1.0,0.17330762344251457
2022-10-18,24905.0,15945.0,1590,34.4,7.1,23370.0,58.3,30.0,1450.0,27468,899,34.82215743440233,1.0,0.18589884630612574
2022-10-19,26640.0,17100.0,1421,33.1,7.2,14060.0,60.7,43.0,1050.0,27468,951,34.8,1.0,0.1898651390380714
2022-10-20,26405.0,17140.0,1510,35.0,7.1,19875.0,56.4,50.0,1900.0,27468,957,34.82743484224966,1.0,0.20462272692817213
2022-10-21,24260.0,15535.0,1450,35.36789772727273,7.13125,19336.71875,56.603125,48.11731557377049,1927.4716215003589,27468,1030,34.90096021947874,1.0,0.22622788737419197
2022-10-22,24284.195501110393,15621.30157652561,1485,35.615909090909085,7.2,18152.5,57.05,43.72950819672131,1944.2803302225414,27468,998,35.007407407407406,1.0,0.2220900231543416
2022-10-23,24342.83544666523,15783.158708606774,1497,35.755965909090904,7.26875,16968.28125,57.496875,38.72694672131148,1952.698873833453,27468,1020,35.13360768175583,1.0,0.21521110871606514
2022-10-24,24415.0,15875.0,1433,35.8,7.3,16430.0,57.7,35.0,1955.0,27468,1211,35.26639231824417,1.0,0.20257641447606523
2022-10-25,24515.0,15880.0,1385,33.6,7.1,26425.0,56.1,33.0,1580.0,27468,1024,35.39259259259259,1.0,0.22947970185537137
2022-10-26,22605.0,14600.0,1405,34.0,7.2,14340.0,60.7,43.0,1010.0,27468,1177,35.49903978052126,1.0,0.2570227898571731
2022-10-27,23590.0,15435.0,1381,33.3,7.1,24165.0,55.2,43.0,1660.0,27468,1171,35.57256515775035,1.0,0.2533181855624
2022-10-28,25780.0,16800.0,1388,33.534375,7.13125,23684.53125,55.208304195804196,42.57932692307693,1773.7472356781802,27468,1155,35.6,1.0,0.2330655619596542
2022-10-29,27159.254277873908,17794.222514716097,1244,34.05,7.2,22627.5,55.23881118881119,41.46153846153846,1849.5808761583826,27468,1166,35.44444444444445,1.0,0.24540779078160999
2022-10-30,28226.5715833814,18604.889035135824,1198,34.565625,7.26875,21570.46875,55.299912587412585,39.862980769230774,1891.8740785593936,27468,1179,35.05555555555556,1.0,0.2408246633208195
2022-10-31,28655.0,18940.0,1143,34.8,7.3,21090.0,55.4,38.0,1905.0,27468,1218,34.55,1.0,0.26257493618471917
2022-11-01,27315.0,18195.0,1136,33.5,7.2,24140.0,58.9,35.0,1580.0,27468,1320,34.044444444444444,1.0,0.26698739657879494
2022-11-02,28310.0,18935.0,1054,33.5,7.2,13565.0,62.1,35.0,1245.0,27468,1313,33.65555555555555,1.0,0.29576190303601424
2022-11-03,26310.0,17730.0,1241,34.6,7.1,20990.0,56.5,50.0,1910.0,27468,1268,33.5,1.0,0.27917213752895637
2022-11-04,27435.0,18820.0,1296,34.82830703883495,7.146875,20944.6875,56.399366740088105,48.125,1917.5729554986021,27468,1122,33.607421875,1.0,0.26333039811094133
2022-11-05,26802.40740740741,18332.59259259259,1276,34.98349514563107,7.25,20845.0,56.33832599118942,44.0,1922.148182665424,27468,1121,33.890625,1.0,0.28430629155435305
2022-11-06,25627.59259259259,17427.40740740741,1190,35.07193567961165,7.353125,20745.3125,56.30812224669604,39.875,1924.399318499534,27468,1206,34.291015625,1.0,0.3095245627980997
2022-11-07,24995.0,16940.0,1170,35.1,7.4,20700.0,56.3,38.0,1925.0,27468,1134,34.75,1.0,0.279866724184906
2022-11-08,25590.0,17345.0,849,33.4,7.2,22930.0,58.9,40.0,1780.0,27468,855,35.208984375,1.0,0.36531527450053153
2022-11-09,27965.0,18910.0,1148,33.6,7.2,16915.0,62.1,45.0,1205.0,27468,1131,35.609375,1.0,0.28827753892682556
